,SMILES,BDE
39-1-agi-cf3.log,FC(F)(F)[Ag][P](c1ccccc1)(c1ccccc1)c1cc2ccc1CCc1ccc(c(P(c3ccccc3)c3ccccc3)c1)CC2,67.4
41-1-agi-cf3.log,Nc1cccc2c1[C@]1(CC2)CCc2cccc([P]([Ag]C(F)(F)F)(c3ccccc3)c3ccccc3)c21,67.4
1-1-agi-cf3.log,FC(F)(F)[Ag][P](CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,67.3
29-1-agi-cf3.log,FC(F)(F)[Ag@SP1]1[P](c2ccccc2)(c2ccccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(c1ccccc1)c1ccccc1)CCCC3,67.3
35-2-agi-cf3.log,C[P]1(C)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P](C)(C)[Ag]1C(F)(F)F,67.3
46-1-agi-cf3.log,CC1=CC2=C3C=C(C)C=CN3[Ag@SP3](C(F)(F)F)N2C=C1,67.3
12-2-agi-cf3.log,CP(C)C1=C([P](C)(C)[Ag]C(F)(F)F)OC(C)(C)O1,67.2
23-2-agi-cf3.log,C[P]1(C)c2cccc3c2Oc2c(cccc2[P](C)(C)[Ag@SP3]1C(F)(F)F)C3,67.2
35-1-agi-cf3.log,FC(F)(F)[Ag]1[P](c2ccccc2)(c2ccccc2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(c1ccccc1)c1ccccc1,67.2
40-1-agi-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](c3ccccc3)(c3ccccc3)[Ag](C(F)(F)F)[P](c3ccccc3)(c3ccccc3)c3ccccc3[C@H]12,67.2
44-1-agi-cf3.log,FC(F)(F)[Ag@SP1]1N2CCO[C]2Cc2ccccc2[P]1(c1ccccc1)c1ccccc1,67.2
44-3-agi-cf3.log,CC(C)(C)P(c1ccccc1C[C]1OCCN1[Ag]C(F)(F)F)C(C)(C)C,67.2
57-3-agi-cf3.log,CC(C)(C)N1N=CN2CN3C=NN(C(C)(C)C)[C]3[Ag](C(F)(F)F)[C]21,67.2
13-1-agi-cf3.log,FC(F)(F)[Ag][P](c1ccccc1)(c1ccccc1)[C@H]1CNC[C@@H]1P(c1ccccc1)c1ccccc1,67.1
14-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)C[C@H]2C[C@H](CN2)[P]1(n1cccc1)n1cccc1,67.1
10-5-agi-cf3.log,FC(F)(F)[Ag][P](c1c[nH]cc1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,66.9
38-1-agi-cf3.log,FC(F)(F)[Ag][P](c1ccccc1)(c1ccccc1)[C@H]1COCO[C@@H]1[C@H]1OCOC[C@@H]1P(c1ccccc1)c1ccccc1,66.9
24-2-agi-cf3.log,C[P]1(C)c2ccccc2-c2ccccc2[P](C)(C)[Ag@SP3]1C(F)(F)F,66.8
26-2-agi-cf3.log,C[P]1(C)c2cccc3c2-c2c(cccc2[P](C)(C)[Ag@SP3]1C(F)(F)F)OCO3,66.8
40-2-agi-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](C)(C)[Ag@SP2](C(F)(F)F)[P](C)(C)c3ccccc3[C@H]12,66.8
46-5-agi-cf3.log,FC(F)(F)[Ag@SP1]1N2C=CC(c3ccccc3)=CC2=C2C=C(c3ccccc3)C=CN21,66.8
58-4-agi-cf3.log,FC(F)(F)[Ag]1[C]2N(CN3[C]1N(c1ccccc1)c1ccccc13)c1ccccc1N2c1ccccc1,66.8
59-4-agi-cf3.log,FC(F)(F)[Ag]1=C2N(C=CN2c2ccccc2)CCN2C=CN(c3ccccc3)[C]21,66.8
34-5-agi-cf3.log,FC(F)(F)[Ag][P]([C@H]1[C@@H](P(n2cccc2)n2cccc2)[C@H]2C=C[C@@H]1C2)(n1cccc1)n1cccc1,66.7
41-4-agi-cf3.log,Nc1cccc2c1[C@]1(CC2)CCc2cccc([P]([Ag]C(F)(F)F)(C3CCCCC3)C3CCCCC3)c21,66.7
44-5-agi-cf3.log,FC(F)(F)[Ag]N1CCO[C]1Cc1ccccc1P(n1cccc1)n1cccc1,66.7
16-5-agi-cf3.log,FC(F)(F)[Ag][P](c1ncccc1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,66.6
45-2-agi-cf3.log,CP(C)O[C@@H]1CCC2=CC=C(c3ccccc3)N([Ag]C(F)(F)F)[C]21,66.6
9-5-agi-cf3.log,FC(F)(F)[Ag][P](c1cscc1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,66.6
18-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)[C@@H]2CCC[C@@H](C2)[P]1(n1cccc1)n1cccc1,66.5
43-5-agi-cf3.log,FC(F)(F)[Ag][P](c1c(C2=NCCO2)sc2ccccc12)(n1cccc1)n1cccc1,66.5
8-5-agi-cf3.log,FC(F)(F)[Ag][P](C1=CCC=C1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,66.5
32-5-agi-cf3.log,FC(F)(F)[Ag][P](O[C@@H]1CCC[C@@]12CCC[C@H]2OP(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,66.4
53-1-agi-cf3.log,CC1=CO[C](c2ccccc2)N1[Ag]C(F)(F)F,66.3
2-5-agi-cf3.log,CC(C)(P(n1cccc1)n1cccc1)[P]([Ag]C(F)(F)F)(n1cccc1)n1cccc1,66.2
28-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P](C(C)(C)C)(C(C)(C)C)[Ag]1C(F)(F)F,66.2
5-4-agi-cf3.log,FC(F)(F)[Ag@SP1]1[P](C2CCCCC2)(C2CCCCC2)CCC[P]1(C1CCCCC1)C1CCCCC1,66.2
21-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)c2ccccc2Oc2ccccc2[P]1(n1cccc1)n1cccc1,66.1
4-5-agi-cf3.log,C[C@@H]([C@H](C)[P]([Ag]C(F)(F)F)(n1cccc1)n1cccc1)P(n1cccc1)n1cccc1,66.1
44-2-agi-cf3.log,C[P]1(C)c2ccccc2C[C]2OCCN2[Ag@SP1]1C(F)(F)F,66.1
49-1-agi-cf3.log,CC1=CO[C](c2nc(C)co2)N1[Ag]C(F)(F)F,66.1
37-4-agi-cf3.log,C[C@H]1c2ccccc2P(C2CCCCC2)N1CCN1[C@@H](C)c2ccccc2[P@@]1([Ag]C(F)(F)F)C1CCCCC1,66
5-1-agi-cf3.log,FC(F)(F)[Ag]1[P](c2ccccc2)(c2ccccc2)CCC[P]1(c1ccccc1)c1ccccc1,66
58-3-agi-cf3.log,CC(C)(C)N1[C]2N(CN3[C](N(C(C)(C)C)c4ccccc43)[Ag]2C(F)(F)F)c2ccccc21,66
53-4-agi-cf3.log,COC1=CO[C](c2ccccc2)N1[Ag]C(F)(F)F,65.9
12-5-agi-cf3.log,CC1(C)O[C](P(n2cccc2)n2cccc2)[C]([P]([Ag]C(F)(F)F)(n2cccc2)n2cccc2)O1,65.8
24-1-agi-cf3.log,FC(F)(F)[Ag]1[P](c2ccccc2)(c2ccccc2)c2ccccc2-c2ccccc2[P]1(c1ccccc1)c1ccccc1,65.8
37-5-agi-cf3.log,C[C@H]1c2ccccc2P(n2cccc2)N1CCN1[C@@H](C)c2ccccc2[P@@]1([Ag]C(F)(F)F)n1cccc1,65.8
44-4-agi-cf3.log,FC(F)(F)[Ag@SP1]1N2CCO[C]2Cc2ccccc2[P]1(C1CCCCC1)C1CCCCC1,65.8
35-5-agi-cf3.log,FC(F)(F)[Ag][P](c1cccc2c1[C@H]1CC[C@@H]2c2cccc(P(n3cccc3)n3cccc3)c21)(n1cccc1)n1cccc1,65.7
15-5-agi-cf3.log,FC(F)(F)[Ag][P](c1ccccc1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,65.6
29-5-agi-cf3.log,FC(F)(F)[Ag][P](c1ccc2c(c1-c1c(P(n3cccc3)n3cccc3)ccc3c1CCCC3)CCCC2)(n1cccc1)n1cccc1,65.6
46-3-agi-cf3.log,FC1=CC2=C3C=C(F)C=CN3[Ag@SP2](C(F)(F)F)N2C=C1,65.6
27-5-agi-cf3.log,FC(F)(F)[Ag][P](c1ccc2c(c1-c1c(P(n3cccc3)n3cccc3)ccc3c1OCCO3)OCCO2)(n1cccc1)n1cccc1,65.5
57-4-agi-cf3.log,FC(F)(F)[Ag]1[C]2N(C=NN2c2ccccc2)CN2C=NN(c3ccccc3)[C]21,65.5
40-5-agi-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](n3cccc3)(n3cccc3)[Ag](C(F)(F)F)[P](n3cccc3)(n3cccc3)c3ccccc3[C@H]12,65.3
52-3-agi-cf3.log,FC1=CO[C](c2ccccc2-c2nc(F)co2)N1[Ag]C(F)(F)F,65.2
49-5-agi-cf3.log,FC(F)(F)[Ag]N1[C](c2nc(-c3ccccc3)co2)OC=C1c1ccccc1,65.1
1-5-agi-cf3.log,FC(F)(F)[Ag][P](CP(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,65
22-5-agi-cf3.log,FC(F)(F)[Ag][P](c1cccc2c1oc1c(P(n3cccc3)n3cccc3)cccc12)(n1cccc1)n1cccc1,65
30-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(n1cccc1)n1cccc1,64.9
41-5-agi-cf3.log,Nc1cccc2c1[C@]1(CC2)CCc2cccc([P]([Ag]C(F)(F)F)(n3cccc3)n3cccc3)c21,64.9
52-1-agi-cf3.log,CC1=COC2=c3ccccc3=C3OC=C(C)N3[Ag](C(F)(F)F)N12,64.9
19-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)C[C@H]2CCCC[C@@H]2C[P]1(n1cccc1)n1cccc1,64.7
22-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2oc2c(cccc23)[P](C(C)(C)C)(C(C)(C)C)[Ag]1C(F)(F)F,64.7
25-1-agi-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](c1ccccc1)(c1ccccc1)[Ag](C(F)(F)F)[P]2(c1ccccc1)c1ccccc1,64.7
26-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)c2cccc3c2-c2c(cccc2[P]1(n1cccc1)n1cccc1)OCO3,64.7
48-2-agi-cf3.log,FC(F)(F)C1=c2ccc3c4c2N(C=C1)[Ag@SP2](C(F)(F)F)N4C=CC=3C(F)(F)F,64.7
6-5-agi-cf3.log,C[C@@H](C[C@H](C)[P]([Ag]C(F)(F)F)(n1cccc1)n1cccc1)P(n1cccc1)n1cccc1,64.7
7-5-agi-cf3.log,CN1CC(C)(C)O[P](n2cccc2)(n2cccc2)[Ag](C(F)(F)F)[P]1(n1cccc1)n1cccc1,64.7
45-5-agi-cf3.log,FC(F)(F)[Ag]N1[C]2C(=CC=C1c1ccccc1)CC[C@H]2OP(n1cccc1)n1cccc1,64.6
24-5-agi-cf3.log,FC(F)(F)[Ag][P](c1ccccc1-c1ccccc1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,64.5
53-3-agi-cf3.log,FC1=CO[C](c2ccccc2)N1[Ag]C(F)(F)F,64.5
27-1-agi-cf3.log,FC(F)(F)[Ag]1[P](c2ccccc2)(c2ccccc2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(c1ccccc1)c1ccccc1)OCCO3,64.3
38-5-agi-cf3.log,FC(F)(F)[Ag][P]([C@H]1COCO[C@@H]1[C@H]1OCOC[C@@H]1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,64.3
50-3-agi-cf3.log,CC(C)([C]1OC=C(F)N1[Ag]C(F)(F)F)c1nc(F)co1,63.9
13-5-agi-cf3.log,FC(F)(F)[Ag][P]([C@H]1CNC[C@@H]1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,63.8
31-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)[C@@H]2CCCC23CCC[C@H]3[P]1(n1cccc1)n1cccc1,63.6
33-5-agi-cf3.log,FC(F)(F)[Ag][P](c1cccc2c1[C@@]1(CCc3cccc(P(n4cccc4)n4cccc4)c31)CC2)(n1cccc1)n1cccc1,63.4
20-5-agi-cf3.log,FC(F)(F)[Ag][P]([C@H]1CCOC[C@H]1P(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,63.3
30-4-agi-cf3.log,FC(F)(F)[Ag]1[P](C2CCCCC2)(C2CCCCC2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(C1CCCCC1)C1CCCCC1,63.3
43-4-agi-cf3.log,FC(F)(F)[Ag@SP1]1N2CCO[C]2c2sc3ccccc3c2[P]1(C1CCCCC1)C1CCCCC1,63.2
47-4-agi-cf3.log,COC1=C[CH]N2C(=C1)[C]1C=C(OC)C=C3C4=CC(OC)=C[CH]N4[Ag@TB16]2(C(F)(F)F)N13,63.2
53-2-agi-cf3.log,FC(F)(F)[Ag]N1[C](c2ccccc2)OC=C1C(F)(F)F,63.1
23-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2Oc2c(cccc2[P](C(C)(C)C)(C(C)(C)C)[Ag]1C(F)(F)F)C3,62.9
46-2-agi-cf3.log,FC(F)(F)C1=CC2=C3C=C(C(F)(F)F)C=CN3[Ag@SP2](C(F)(F)F)N2C=C1,62.8
50-5-agi-cf3.log,CC1(C)[C]2OC=C(c3ccccc3)N2[Ag](C(F)(F)F)N2[C]1OC=C2c1ccccc1,62.8
22-4-agi-cf3.log,FC(F)(F)[Ag][P](c1cccc2c1oc1c(P(C3CCCCC3)C3CCCCC3)cccc12)(C1CCCCC1)C1CCCCC1,62.6
49-2-agi-cf3.log,FC(F)(F)[Ag]N1[C](c2nc(C(F)(F)F)co2)OC=C1C(F)(F)F,62.5
29-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P](C(C)(C)C)(C(C)(C)C)[Ag]1C(F)(F)F)CCCC3,62.4
43-1-agi-cf3.log,FC(F)(F)[Ag]1N2CCO[C]2c2sc3ccccc3c2[P]1(c1ccccc1)c1ccccc1,62.4
43-2-agi-cf3.log,CP(C)c1c([C]2OCCN2[Ag]C(F)(F)F)sc2ccccc12,62.3
17-4-agi-cf3.log,FC(F)(F)[Ag][P](Cc1ccccc1CP(C1CCCCC1)C1CCCCC1)(C1CCCCC1)C1CCCCC1,62.2
49-3-agi-cf3.log,FC1=CO[C](c2nc(F)co2)N1[Ag]C(F)(F)F,62.2
38-4-agi-cf3.log,FC(F)(F)[Ag][P](C1CCCCC1)(C1CCCCC1)[C@H]1COCO[C@@H]1[C@H]1OCOC[C@@H]1P(C1CCCCC1)C1CCCCC1,62
54-5-agi-cf3.log,FC(F)(F)[Ag]N1[C](c2nc(-c3ccccc3)co2)C=CC=C1c1nc(-c2ccccc2)co1,61.8
25-3-agi-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](C(C)(C)C)(C(C)(C)C)[Ag](C(F)(F)F)[P]2(C(C)(C)C)C(C)(C)C,61.6
54-1-agi-cf3.log,CC1=CO[C](c2cccc(-c3nc(C)co3)n2)N1[Ag]C(F)(F)F,61.5
28-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(n1cccc1)n1cccc1,61
5-5-agi-cf3.log,FC(F)(F)[Ag][P](CCCP(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,60.6
47-1-agi-cf3.log,CC1=C[CH]N2C(=C1)[C]1C=C(C)C=C3C4=CC(C)=C[CH]N4[Ag@TB16]2(C(F)(F)F)N13,60.5
52-5-agi-cf3.log,FC(F)(F)[Ag]1N2C(c3ccccc3)=COC2=c2ccccc2=C2OC=C(c3ccccc3)N21,60.5
25-5-agi-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](n1cccc1)(n1cccc1)[Ag](C(F)(F)F)[P]2(n1cccc1)n1cccc1,60.4
23-1-agi-cf3.log,FC(F)(F)[Ag]1[P](c2ccccc2)(c2ccccc2)c2cccc3c2Oc2c(cccc2[P]1(c1ccccc1)c1ccccc1)C3,60.3
51-1-agi-cf3.log,CC1=CO[C](c2cccc3cc4cccc(-c5nc(C)co5)c4cc23)N1[Ag]C(F)(F)F,60.1
51-5-agi-cf3.log,FC(F)(F)[Ag]N1[C](c2cccc3cc4cccc(-c5nc(-c6ccccc6)co5)c4cc23)OC=C1c1ccccc1,59.8
55-4-agi-cf3.log,COc1ccc(/N=C2\CCCC[C]2N([Ag]C(F)(F)F)c2ccc(OC)cc2)cc1,59.8
38-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Ag]1C(F)(F)F,59.5
51-3-agi-cf3.log,FC1=CO[C](c2cccc3cc4cccc(-c5nc(F)co5)c4cc23)N1[Ag]C(F)(F)F,59.1
63-5-agi-cf3.log,FC(F)(F)[Ag]1[C]2N(Cc3ccccc3)C=CN2c2ccc3ccccc3c2-c2c(ccc3ccccc23)N2C=CN(Cc3ccccc3)[C]21,59.1
22-2-agi-cf3.log,C[P]1(C)c2cccc3c2oc2c(cccc23)[P](C)(C)[Ag]1C(F)(F)F,58.9
39-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(n1cccc1)n1cccc1)CC3,58.9
24-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Ag]1C(F)(F)F,58.7
55-1-agi-cf3.log,Cc1ccc(/N=C2\CCCC[C]2N([Ag]C(F)(F)F)c2ccc(C)cc2)cc1,58.7
27-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P](C(C)(C)C)(C(C)(C)C)[Ag]1C(F)(F)F)OCCO3,58.4
36-1-agi-cf3.log,FC(F)(F)[Ag]1[P](c2ccccc2)(c2ccccc2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(c1ccccc1)c1ccccc1,58.2
63-3-agi-cf3.log,CC(C)(C)N1C=CN2[C]1[Ag@SP3](C(F)(F)F)[C]1N(C=CN1C(C)(C)C)c1ccc3ccccc3c1-c1c2ccc2ccccc12,58
50-2-agi-cf3.log,CC(C)([C]1OC=C(C(F)(F)F)N1[Ag]C(F)(F)F)c1nc(C(F)(F)F)co1,57.9
47-3-agi-cf3.log,FC1=C[CH]N2C(=C1)[C]1C=C(F)C=C3C4=CC(F)=C[CH]N4[Ag@TB16]2(C(F)(F)F)N13,57.8
30-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P](C(C)(C)C)(C(C)(C)C)[Ag]1C(F)(F)F,57.7
55-3-agi-cf3.log,Fc1ccc(/N=C2\CCCC[C]2N([Ag]C(F)(F)F)c2ccc(F)cc2)cc1,57.7
47-5-agi-cf3.log,FC(F)(F)[Ag@TB5]12N3[CH]C=C(c4ccccc4)C=C3[C]3C=C(c4ccccc4)C=C(C4=CC(c5ccccc5)=C[CH]N41)N32,57.6
55-5-agi-cf3.log,FC(F)(F)[Ag]N([C]1CCCC/C1=N\c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,57.3
63-1-agi-cf3.log,CN1C=CN2[C]1[Ag@SP3](C(F)(F)F)[C]1N(C)C=CN1c1ccc3ccccc3c1-c1c2ccc2ccccc12,57.3
36-5-agi-cf3.log,FC(F)(F)[Ag]1[P](n2cccc2)(n2cccc2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(n1cccc1)n1cccc1,56.7
63-4-agi-cf3.log,FC(F)(F)[Ag@SP2]1[C]2N(c3ccccc3)C=CN2c2ccc3ccccc3c2-c2c(ccc3ccccc23)N2C=CN(c3ccccc3)[C]21,55.9
51-2-agi-cf3.log,FC(F)(F)[Ag]N1[C](c2cccc3cc4cccc(-c5nc(C(F)(F)F)co5)c4cc23)OC=C1C(F)(F)F,55.6
63-2-agi-cf3.log,CCN1C=CN2[C]1[Ag](C(F)(F)F)[C]1N(CC)C=CN1c1ccc3ccccc3c1-c1c2ccc2ccccc12,55.6
40-3-agi-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@@H](c2ccccc2P(C(C)(C)C)C(C)(C)C)[C@@H]1C1=CC=C[CH][C@]1([Ag]C(F)(F)F)P(C(C)(C)C)C(C)(C)C,55.4
36-4-agi-cf3.log,FC(F)(F)[Ag]1[P](C2CCCCC2)(C2CCCCC2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(C1CCCCC1)C1CCCCC1,55.3
36-2-agi-cf3.log,C[P]1(C)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P](C)(C)[Ag]1C(F)(F)F,55.1
55-2-agi-cf3.log,FC(F)(F)[Ag]N([C]1CCCC/C1=N\c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,54.3
17-5-agi-cf3.log,FC(F)(F)[Ag][P](Cc1ccccc1CP(n1cccc1)n1cccc1)(n1cccc1)n1cccc1,54.1
54-3-agi-cf3.log,Fc1coc([C]2C=CC=C(c3nc(F)co3)N2[Ag]C(F)(F)F)n1,53.9
36-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Ag]1C(F)(F)F,52.5
54-2-agi-cf3.log,FC(F)(F)[Ag]N1[C](c2cccc(-c3nc(C(F)(F)F)co3)n2)OC=C1C(F)(F)F,52.5
47-2-agi-cf3.log,FC(F)(F)C1=C[CH]N2C(=C1)[C]1C=C(C(F)(F)F)C=C3C4=CC(C(F)(F)F)=C[CH]N4[Ag@TB16]2(C(F)(F)F)N13,51.4
11-4-agi-cf3.log,O=C1C2=C(C(=O)N1c1ccccc1)[P](C1CCCCC1)(C1CCCCC1)[Ag@SP3](C(F)(F)F)[P]2(C1CCCCC1)C1CCCCC1,45.6
11-2-agi-cf3.log,CP(C)C1=C([P](C)(C)[Ag]C(F)(F)F)C(=O)N(c2ccccc2)C1=O,45.2
11-5-agi-cf3.log,O=C1C(P(n2cccc2)n2cccc2)=C([P]([Ag]C(F)(F)F)(n2cccc2)n2cccc2)C(=O)N1c1ccccc1,44.8
11-3-agi-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=C(C(=O)N(c3ccccc3)C2=O)[P](C(C)(C)C)(C(C)(C)C)[Ag@SP3]1C(F)(F)F,42.7
62-3-agi-cf3.log,CC(C)(C)N1C=CN2[C]1[Ag@SP1](C(F)(F)F)[C]1N(C=CN1C(C)(C)C)c1cccc3cc4cccc2c4cc13,38.1
62-1-agi-cf3.log,CN1C=CN2[C]1[Ag@SP1](C(F)(F)F)[C]1N(C)C=CN1c1cccc3cc4cccc2c4cc13,37.5
62-5-agi-cf3.log,FC(F)(F)[Ag@SP3]1[C]2N(Cc3ccccc3)C=CN2c2cccc3cc4cccc(c4cc23)N2C=CN(Cc3ccccc3)[C]21,37.4
62-2-agi-cf3.log,CCN1C=CN2[C]1[Ag@SP1](C(F)(F)F)[C]1N(CC)C=CN1c1cccc3cc4cccc2c4cc13,35.9
62-4-agi-cf3.log,FC(F)(F)[Ag@SP3]1[C]2N(c3ccccc3)C=CN2c2cccc3cc4cccc(c4cc23)N2C=CN(c3ccccc3)[C]21,34.7
